usage_id,customer_id,subscription_id,avg_watch_hours_per_day,sessions_per_week,last_login_days_ago,content_type_preference,completion_rate_pct,peak_usage_time
U00422,C0340,S00422,1.49,3,28,News,35.8,Evening
U00423,C0341,S00423,3.69,14,4,Sports,75.72,Evening
U00424,C0342,S00424,2.09,2,67,Regional Cinema,37.41,Morning
U00425,C0342,S00425,2.27,3,35,News,42.26,Afternoon
U00426,C0343,S00426,1.78,6,3,Regional Cinema,89.12,Night
U00427,C0344,S00427,2.52,11,6,Bollywood,82.24,Morning
U00428,C0344,S00428,4.68,,0,Kids,73.92,Night
U00429,C0345,S00429,3.3,5,4,Sports,63.95,Morning
U00430,C0346,S00430,5.19,5,5,Sports,80.56,Evening
U00431,C0347,S00431,2.68,10,2,Sports,74.73,Evening
U00432,C0348,S00432,3.17,10,9,News,78.83,Morning
U00433,C0349,S00433,2.05,4,55,Kids,21.52,Night
U00434,C0350,S00434,0.74,1,45,Regional Cinema,25.94,Morning
U00435,C0351,S00435,1.73,4,17,Documentary,34.05,Morning
U00436,C0352,S00436,0.77,4,84,Regional Cinema,26.91,Evening
U00437,C0352,S00437,4.21,,3,Sports,81.91,Evening
U00438,C0353,S00438,2.1,11,2,Sports,68.56,Evening
U00439,C0353,S00439,3.34,5,6,Sports,93.99,Evening
U00440,C0354,S00440,1.87,1,56,Sports,51.78,Morning
U00441,C0355,S00441,2.14,4,19,Regional Cinema,39.18,Afternoon
U00442,C0356,S00442,3.28,6,12,Kids,95.47,Afternoon
U00443,C0357,S00443,4.49,15,5,Web Series,88.19,Morning
U00444,C0358,S00444,3.59,10,3,Kids,60.76,Night
U00445,C0358,S00445,1.51,2,75,Documentary,45.87,Evening
U00446,C0359,S00446,5.2,15,2,Sports,57.84,Morning
U00447,C0359,S00447,3.75,7,13,Regional Cinema,81.66,Night
U00448,C0360,S00448,0.87,5,90,Kids,38.78,Afternoon
U00449,C0360,S00449,1.73,5,52,Web Series,21.76,Morning
U00450,C0361,S00450,2.0,9,12,Bollywood,89.26,Afternoon
U00451,C0361,S00451,3.58,12,3,News,65.88,Evening
U00452,C0362,S00452,2.8,9,10,Web Series,71.16,Afternoon
U00453,C0362,S00453,3.18,9,9,Bollywood,78.02,Evening
U00454,C0363,S00454,4.07,10,2,Sports,69.31,Morning
U00455,C0363,S00455,0.67,3,30,Sports,50.05,Afternoon
U00456,C0364,S00456,4.16,6,3,Bollywood,88.95,Evening
U00457,C0365,S00457,3.47,10,9,Sports,82.47,Morning
U00458,C0366,S00458,1.5,4,44,Regional Cinema,16.64,Afternoon
U00459,C0367,S00459,4.97,10,3,Bollywood,88.29,Evening
U00460,C0368,S00460,0.7,3,62,Web Series,49.03,Night
U00461,C0368,S00461,1.39,1,70,Web Series,25.67,Afternoon
U00462,C0369,S00462,-1.18,,13,Regional Cinema,59.88,Morning
U00463,C0370,S00463,4.28,12,2,Kids,63.84,Night
U00464,C0371,S00464,1.52,2,26,Web Series,40.75,Evening
U00465,C0372,S00465,3.77,9,2,Bollywood,72.26,Afternoon
U00466,C0373,S00466,5.06,10,10,Kids,90.63,Morning
U00467,C0374,S00467,2.53,9,4,Bollywood,59.29,Evening
U00468,C0375,S00468,5.11,15,3,Sports,70.15,Night
U00469,C0376,S00469,0.68,4,33,Kids,21.14,Morning
U00470,C0377,S00470,1.32,2,55,Kids,48.07,Evening
U00471,C0378,S00471,2.48,10,9,Documentary,87.82,Afternoon
U00472,C0379,S00472,3.84,11,5,Sports,79.97,Night
U00473,C0379,S00473,4.07,11,1,Bollywood,82.96,Morning
U00474,C0380,S00474,2.07,4,32,Sports,49.83,Morning
U00475,C0381,S00475,0.44,2,56,Kids,40.46,Morning
U00476,C0382,S00476,0.67,4,43,Bollywood,31.85,Evening
U00477,C0383,S00477,5.03,,4,Regional Cinema,80.43,Afternoon
U00478,C0384,S00478,3.24,4,2,Bollywood,,Night
U00479,C0385,S00479,1.94,4,8,Web Series,77.89,Night
U00480,C0386,S00480,4.18,7,3,Web Series,84.21,Afternoon
U00481,C0387,S00481,1.67,6,10,Sports,65.9,Afternoon
U00482,C0388,S00482,5.49,10,4,Web Series,89.99,Morning
U00483,C0389,S00483,1.66,5,27,Documentary,54.61,Evening
U00484,C0390,S00484,1.0,3,16,Bollywood,26.71,Evening
U00485,C0391,S00485,4.26,9,2,News,79.38,Morning
U00486,C0392,S00486,0.91,3,31,Sports,54.98,Morning
U00487,C0393,S00487,0.84,2,17,Sports,49.27,Night
U00488,C0394,S00488,0.73,5,85,Regional Cinema,26.15,Morning
U00489,C0395,S00489,3.04,14,2,Web Series,95.23,Evening
U00490,C0396,S00490,1.76,5,24,Web Series,21.27,Afternoon
U00491,C0397,S00491,4.94,4,0,Kids,62.71,Morning
U00492,C0398,S00492,2.34,8,2,Web Series,68.53,Evening
U00493,C0398,S00493,1.43,1,24,Documentary,22.54,Evening
U00494,C0399,S00494,3.42,13,7,Kids,82.5,Evening
U00495,C0400,S00495,0.77,1,37,Sports,42.78,Afternoon
U00496,C0401,S00496,3.03,6,5,Kids,,Morning
U00497,C0402,S00497,2.41,5,7,Web Series,83.78,Morning
U00498,C0403,S00498,4.65,14,7,Regional Cinema,93.4,Morning
U00499,C0403,S00499,1.3,1,82,Regional Cinema,16.08,Morning
U00500,C0404,S00500,0.96,2,55,Kids,51.21,Afternoon
U00501,C0404,S00501,2.88,15,1,Web Series,58.37,Night
U00502,C0405,S00502,1.28,2,57,News,36.68,Afternoon
U00503,C0406,S00503,2.15,10,5,Regional Cinema,94.93,Morning
U00504,C0406,S00504,5.04,8,4,Documentary,95.76,Evening
U00505,C0407,S00505,1.05,5,29,Kids,35.64,Evening
U00506,C0407,S00506,1.73,2,34,Web Series,21.89,Night
U00507,C0408,S00507,0.9,1,16,Documentary,48.28,Morning
U00508,C0408,S00508,4.72,12,8,Web Series,70.98,Night
U00509,C0409,S00509,2.27,3,77,Regional Cinema,22.26,Morning
U00510,C0410,S00510,3.86,11,10,Regional Cinema,94.63,Night
U00511,C0410,S00511,-1.13,4,38,Bollywood,34.21,Night
U00512,C0411,S00512,1.66,9,12,Kids,58.47,Night
U00513,C0412,S00513,0.47,2,77,Documentary,40.52,Evening
U00514,C0413,S00514,0.83,5,70,Bollywood,18.63,Night
U00515,C0414,S00515,1.51,2,80,Documentary,24.72,Afternoon
U00516,C0415,S00516,1.91,4,88,Bollywood,29.46,Evening
U00517,C0416,S00517,0.55,1,84,Bollywood,26.81,Morning
U00518,C0417,S00518,3.48,8,13,Kids,95.16,Afternoon
U00519,C0418,S00519,2.49,6,10,Bollywood,82.5,Morning
U00520,C0419,S00520,2.1,2,87,News,20.62,Morning
U00521,C0420,S00521,0.92,5,58,Documentary,32.32,Morning
U00522,C0421,S00522,0.85,1,76,Web Series,21.11,Night
U00523,C0422,S00523,1.9,6,7,Web Series,58.95,Afternoon
U00524,C0423,S00524,1.21,4,24,Web Series,32.52,Afternoon
U00525,C0424,S00525,5.37,14,9,Web Series,80.45,Evening
U00526,C0424,S00526,1.72,4,64,Kids,21.04,Morning
U00527,C0425,S00527,2.34,4,45,Bollywood,50.16,Night
U00528,C0426,S00528,4.46,8,0,Documentary,84.99,Morning
U00529,C0427,S00529,4.9,9,3,Documentary,81.13,Night
U00530,C0428,S00530,0.72,,44,Kids,46.63,Morning
U00531,C0429,S00531,4.01,,2,Bollywood,86.67,Night
U00532,C0430,S00532,2.34,4,25,Bollywood,15.28,Evening
U00533,C0431,S00533,4.03,13,3,Web Series,79.08,Evening
U00534,C0432,S00534,0.67,5,55,Sports,54.16,Afternoon
U00535,C0433,S00535,1.24,3,43,Web Series,23.27,Afternoon
U00536,C0434,S00536,0.31,4,62,Web Series,53.35,Afternoon
U00537,C0434,S00537,1.86,2,50,Bollywood,18.29,Night
U00538,C0435,S00538,0.62,3,70,Web Series,15.3,Morning
U00539,C0435,S00539,1.72,1,85,Bollywood,50.59,Evening
U00540,C0436,S00540,0.56,1,88,Web Series,53.37,Morning
U00541,C0437,S00541,0.99,1,61,Web Series,35.2,Night
U00542,C0438,S00542,4.33,4,2,Bollywood,78.63,Evening
U00543,C0439,S00543,1.23,3,31,Sports,35.4,Afternoon
U00544,C0439,S00544,1.05,5,24,Sports,42.91,Morning
U00545,C0440,S00545,4.6,12,0,Web Series,57.17,Evening
U00546,C0440,S00546,2.27,2,27,Web Series,51.48,Night
U00547,C0441,S00547,4.23,,10,Sports,66.65,Evening
U00548,C0442,S00548,5.13,11,7,Regional Cinema,68.66,Afternoon
U00549,C0443,S00549,-0.67,13,2,Sports,74.17,Evening
U00550,C0443,S00550,1.91,3,81,Regional Cinema,24.91,Afternoon
U00551,C0444,S00551,2.57,12,9,Bollywood,65.4,Morning
U00552,C0445,S00552,1.5,4,56,Sports,39.5,Morning
U00553,C0446,S00553,1.52,1,75,Kids,39.05,Morning
U00554,C0447,S00554,0.8,2,18,Regional Cinema,44.13,Morning
U00555,C0448,S00555,0.72,3,16,Kids,53.51,Evening
U00556,C0449,S00556,3.63,10,0,Kids,83.45,Morning
U00557,C0450,S00557,2.45,7,0,Web Series,86.44,Morning
U00558,C0451,S00558,3.9,9,9,Documentary,64.34,Afternoon
U00559,C0452,S00559,3.64,7,9,Regional Cinema,80.68,Evening
U00560,C0453,S00560,1.34,1,31,Documentary,29.76,Evening
U00561,C0454,S00561,2.27,13,12,Web Series,79.32,Afternoon
U00562,C0455,S00562,3.24,10,5,Documentary,55.9,Morning
U00563,C0456,S00563,1.73,10,3,Regional Cinema,78.2,Morning
U00564,C0457,S00564,2.07,1,16,News,40.2,Afternoon
U00565,C0457,S00565,1.84,5,0,Documentary,91.63,Evening
U00566,C0458,S00566,3.24,8,6,Bollywood,82.51,Afternoon
U00567,C0459,S00567,1.84,,33,Regional Cinema,51.71,Evening
U00568,C0460,S00568,3.79,14,0,Web Series,88.31,Afternoon
U00569,C0461,S00569,1.96,7,0,Sports,71.68,Morning
U00570,C0461,S00570,4.08,5,10,Sports,57.56,Morning
U00571,C0462,S00571,0.61,4,19,Web Series,42.16,Night
U00572,C0463,S00572,2.59,8,5,Kids,86.22,Evening
U00573,C0463,S00573,2.16,,13,Regional Cinema,92.14,Night
U00574,C0464,S00574,2.18,2,54,Regional Cinema,34.98,Afternoon
U00575,C0465,S00575,5.28,9,13,Regional Cinema,95.7,Evening
U00576,C0466,S00576,2.48,5,42,Bollywood,28.33,Morning
U00577,C0467,S00577,1.75,1,30,News,50.77,Morning
U00578,C0468,S00578,0.6,,72,Bollywood,37.93,Night
U00579,C0469,S00579,5.1,15,12,Regional Cinema,,Morning
U00580,C0470,S00580,3.46,4,9,Web Series,94.98,Morning
U00581,C0471,S00581,2.69,15,1,Web Series,71.9,Evening
U00582,C0472,S00582,1.92,4,71,Kids,29.03,Night
U00583,C0472,S00583,2.43,4,26,Regional Cinema,54.0,Night
U00584,C0473,S00584,2.22,13,5,Kids,66.4,Night
U00585,C0474,S00585,4.46,,8,Bollywood,96.89,Evening
U00586,C0475,S00586,3.95,14,11,Bollywood,79.01,Night
U00587,C0476,S00587,1.35,3,52,Sports,39.53,Morning
U00588,C0477,S00588,1.31,5,29,Bollywood,19.01,Morning
U00589,C0477,S00589,2.05,5,42,Regional Cinema,40.97,Morning
U00590,C0478,S00590,0.61,5,44,Regional Cinema,47.48,Evening
U00591,C0479,S00591,0.42,3,50,Kids,17.74,Night
U00592,C0480,S00592,4.63,6,0,Regional Cinema,69.86,Night
U00593,C0480,S00593,0.48,2,34,Sports,15.91,Morning
U00594,C0481,S00594,2.06,10,13,Sports,65.2,Morning
U00595,C0482,S00595,2.46,4,24,Documentary,53.66,Morning
U00596,C0482,S00596,2.58,14,6,Regional Cinema,74.59,Night
U00597,C0483,S00597,1.99,14,5,Documentary,76.89,Afternoon
U00598,C0483,S00598,0.97,4,23,News,34.9,Night
U00599,C0484,S00599,2.21,4,52,News,50.46,Night
U00600,C0485,S00600,2.37,12,6,Bollywood,82.69,Night
U00601,C0486,S00601,3.92,10,3,Regional Cinema,78.86,Afternoon
U00602,C0487,S00602,0.9,2,62,Documentary,,Night
U00603,C0488,S00603,3.94,11,3,Regional Cinema,92.59,Night
U00604,C0488,S00604,3.3,8,2,Sports,96.58,Evening
U00605,C0489,S00605,3.56,11,8,Bollywood,79.0,Evening
U00606,C0490,S00606,3.36,10,4,Kids,64.76,Night
U00607,C0490,S00607,2.14,8,11,Regional Cinema,71.89,Afternoon
U00608,C0491,S00608,2.12,1,39,Kids,,Evening
U00609,C0491,S00609,5.29,6,11,Web Series,80.81,Morning
U00610,C0492,S00610,2.69,9,3,Sports,73.29,Morning
U00611,C0493,S00611,2.35,14,2,Kids,55.25,Morning
U00612,C0494,S00612,2.4,6,6,Kids,64.32,Afternoon
U00613,C0495,S00613,2.68,5,2,Regional Cinema,57.53,Evening
U00614,C0496,S00614,4.99,10,2,News,89.3,Evening
U00615,C0496,S00615,1.67,4,0,Sports,85.77,Night
U00616,C0497,S00616,1.04,,52,Sports,19.7,Morning
U00617,C0498,S00617,2.0,1,73,Regional Cinema,41.21,Afternoon
U00618,C0499,S00618,2.17,5,57,Web Series,28.35,Night
U00619,C0500,S00619,2.45,4,55,Regional Cinema,49.64,Evening
U00620,C0501,S00620,0.86,1,89,Sports,25.87,Night
U00621,C0501,S00621,1.23,3,51,News,19.69,Evening
U00622,C0502,S00622,1.95,2,33,Kids,20.92,Night
U00623,C0503,S00623,1.29,5,53,Documentary,20.49,Morning
U00624,C0504,S00624,2.07,7,9,Kids,59.56,Morning
U00625,C0505,S00625,1.93,3,19,Regional Cinema,44.65,Evening
U00626,C0506,S00626,1.67,13,13,Bollywood,62.6,Night
U00627,C0507,S00627,1.3,3,18,Regional Cinema,27.28,Morning
U00628,C0508,S00628,4.48,11,11,News,70.29,Morning
U00629,C0509,S00629,2.42,5,78,Regional Cinema,15.91,Morning
U00630,C0510,S00630,1.97,12,7,News,56.79,Morning
U00631,C0511,S00631,4.28,7,9,Kids,76.76,Morning
U00632,C0511,S00632,4.42,12,6,News,56.72,Afternoon
U00633,C0512,S00633,2.5,3,21,Sports,49.18,Night
U00634,C0513,S00634,5.45,14,5,News,63.89,Night
U00635,C0513,S00635,1.91,2,44,Kids,22.61,Afternoon
U00636,C0514,S00636,2.48,3,28,Kids,52.28,Evening
U00637,C0515,S00637,1.61,6,2,Documentary,96.57,Afternoon
U00638,C0516,S00638,5.26,6,0,Kids,85.94,Afternoon
U00639,C0517,S00639,4.11,8,3,Bollywood,83.97,Afternoon
U00640,C0518,S00640,1.69,5,49,Bollywood,18.19,Night
U00641,C0519,S00641,5.44,4,9,Web Series,78.32,Morning
U00642,C0520,S00642,5.41,7,2,Regional Cinema,95.97,Night
U00643,C0520,S00643,0.56,3,55,News,31.73,Evening
U00644,C0521,S00644,5.21,10,2,Bollywood,86.01,Evening
U00645,C0522,S00645,4.74,,4,Documentary,76.78,Evening
U00646,C0523,S00646,1.3,1,84,Web Series,28.72,Evening
U00647,C0524,S00647,-1.01,5,51,Kids,23.44,Morning
U00648,C0525,S00648,3.36,7,5,News,63.07,Afternoon
U00649,C0526,S00649,1.58,3,75,Bollywood,51.62,Afternoon
U00650,C0527,S00650,3.73,10,0,Regional Cinema,57.33,Evening
U00651,C0527,S00651,1.15,3,66,Kids,43.55,Night
U00652,C0528,S00652,0.8,2,24,Kids,34.82,Evening
U00653,C0529,S00653,1.91,3,36,Sports,17.67,Night
U00654,C0530,S00654,0.39,1,53,News,17.28,Afternoon
U00655,C0530,S00655,3.23,10,10,News,72.08,Evening
U00656,C0531,S00656,4.27,12,8,Documentary,90.5,Morning
U00657,C0531,S00657,2.33,14,5,News,78.53,Night
U00658,C0532,S00658,-1.56,8,1,Regional Cinema,74.56,Morning
U00659,C0533,S00659,2.06,5,3,Sports,89.87,Morning
U00660,C0533,S00660,4.69,7,2,Documentary,90.1,Night
U00661,C0534,S00661,3.57,15,9,News,80.86,Night
U00662,C0534,S00662,2.8,11,12,Web Series,88.45,Evening
U00663,C0535,S00663,1.67,15,7,Sports,59.52,Night
U00664,C0536,S00664,3.89,,9,Web Series,68.85,Afternoon
U00665,C0536,S00665,1.6,4,50,Web Series,21.27,Night
U00666,C0537,S00666,1.97,8,7,Regional Cinema,,Morning
U00667,C0538,S00667,1.87,7,4,News,60.11,Morning
U00668,C0539,S00668,1.19,4,34,Web Series,21.32,Evening
U00669,C0539,S00669,1.69,2,43,Web Series,18.76,Morning
U00670,C0540,S00670,-1.72,2,43,Bollywood,34.01,Afternoon
U00671,C0541,S00671,0.69,2,74,Kids,37.64,Afternoon
U00672,C0541,S00672,2.24,1,79,Sports,15.77,Evening
U00673,C0542,S00673,2.29,1,60,Bollywood,20.51,Afternoon
U00674,C0543,S00674,1.79,15,4,Sports,91.62,Night
U00675,C0543,S00675,1.63,1,51,Documentary,16.25,Morning
U00676,C0544,S00676,1.63,5,39,Web Series,23.53,Afternoon
U00677,C0544,S00677,1.07,1,70,Bollywood,20.89,Evening
U00678,C0545,S00678,-0.2,11,6,Bollywood,63.7,Evening
U00679,C0546,S00679,0.57,3,48,Regional Cinema,51.58,Night
U00680,C0547,S00680,5.06,12,8,Regional Cinema,70.71,Night
U00681,C0548,S00681,1.47,4,48,Web Series,28.17,Morning
U00682,C0549,S00682,2.98,14,1,Bollywood,76.98,Afternoon
U00683,C0550,S00683,4.04,9,0,Bollywood,83.02,Night
U00684,C0551,S00684,0.66,4,36,Kids,52.65,Afternoon
U00685,C0552,S00685,5.05,6,3,Regional Cinema,67.04,Morning
U00686,C0553,S00686,3.84,14,7,News,93.38,Afternoon
U00687,C0553,S00687,4.56,7,3,Regional Cinema,66.24,Night
U00688,C0554,S00688,1.88,2,32,Bollywood,22.83,Night
U00689,C0554,S00689,1.24,5,50,Regional Cinema,22.52,Afternoon
U00690,C0555,S00690,1.26,2,52,Documentary,44.15,Afternoon
U00691,C0555,S00691,2.17,11,5,Regional Cinema,96.27,Night
U00692,C0556,S00692,1.04,5,40,News,25.49,Evening
U00693,C0557,S00693,1.91,3,52,News,32.19,Afternoon
U00694,C0557,S00694,5.35,10,11,News,96.6,Evening
U00695,C0558,S00695,5.44,10,1,Web Series,84.0,Night
U00696,C0558,S00696,4.73,5,10,Bollywood,78.36,Morning
U00697,C0559,S00697,1.7,,45,Documentary,47.44,Night
U00698,C0560,S00698,1.08,2,35,Sports,54.9,Evening
U00699,C0561,S00699,0.81,5,49,Kids,35.41,Night
U00700,C0562,S00700,3.72,6,1,Regional Cinema,64.68,Morning
U00701,C0563,S00701,1.43,5,86,Sports,24.19,Morning
U00702,C0564,S00702,3.75,5,13,Regional Cinema,75.76,Night
U00703,C0565,S00703,2.63,11,12,Web Series,81.14,Evening
U00704,C0566,S00704,2.95,7,0,Regional Cinema,79.52,Morning
U00705,C0567,S00705,2.11,3,67,Regional Cinema,24.52,Afternoon
U00706,C0567,S00706,3.73,12,2,Documentary,68.99,Evening
U00707,C0568,S00707,2.77,8,13,News,93.86,Morning
U00708,C0568,S00708,2.02,5,21,News,51.02,Afternoon
U00709,C0569,S00709,2.25,3,44,Web Series,52.67,Morning
U00710,C0569,S00710,0.96,4,84,Kids,50.18,Evening
U00711,C0570,S00711,4.67,13,4,Web Series,92.04,Night
U00712,C0571,S00712,3.99,15,7,Regional Cinema,78.78,Evening
U00713,C0572,S00713,2.79,12,3,Sports,58.03,Morning
U00714,C0573,S00714,2.58,6,7,Web Series,56.45,Evening
U00715,C0574,S00715,5.29,13,11,Regional Cinema,78.36,Afternoon
U00716,C0575,S00716,1.67,4,74,Kids,27.97,Afternoon
U00717,C0576,S00717,4.51,6,11,Web Series,93.69,Morning
U00718,C0576,S00718,1.87,5,54,News,29.4,Morning
U00719,C0577,S00719,2.29,10,7,Documentary,73.61,Evening
U00720,C0578,S00720,-0.31,4,24,Documentary,34.91,Night
U00721,C0579,S00721,0.76,2,16,Sports,17.69,Evening
U00722,C0580,S00722,5.05,8,5,Bollywood,78.86,Night
U00723,C0581,S00723,1.29,,73,News,47.51,Evening
U00724,C0582,S00724,2.49,1,29,Bollywood,27.58,Evening
U00725,C0583,S00725,0.51,,63,Web Series,47.69,Evening
U00726,C0583,S00726,3.21,12,10,Kids,75.84,Night
U00727,C0584,S00727,1.25,3,25,Sports,37.59,Afternoon
U00728,C0585,S00728,0.71,2,24,News,49.9,Afternoon
U00729,C0586,S00729,3.54,15,4,Kids,59.62,Night
U00730,C0587,S00730,0.31,4,44,Web Series,21.57,Afternoon
U00731,C0588,S00731,0.57,5,77,Bollywood,43.2,Evening
U00732,C0589,S00732,5.16,5,10,News,90.95,Afternoon
U00733,C0590,S00733,1.58,12,6,Web Series,91.16,Afternoon
U00734,C0590,S00734,1.36,5,46,Kids,36.15,Night
U00735,C0591,S00735,-0.83,14,4,Kids,96.66,Night
U00736,C0592,S00736,2.02,4,27,News,39.46,Night
U00737,C0593,S00737,2.0,12,2,Web Series,81.17,Afternoon
U00738,C0594,S00738,0.59,4,28,Kids,51.17,Evening
U00739,C0595,S00739,1.9,5,24,Regional Cinema,26.39,Morning
U00740,C0596,S00740,1.11,3,16,Web Series,28.42,Morning
U00741,C0597,S00741,2.54,5,11,Documentary,78.29,Afternoon
U00742,C0597,S00742,3.51,8,0,Regional Cinema,55.75,Night
U00743,C0598,S00743,0.99,4,22,Regional Cinema,31.14,Afternoon
U00744,C0599,S00744,0.95,3,82,Bollywood,51.99,Evening
U00745,C0600,S00745,4.5,11,5,Sports,68.49,Evening
U00746,C0601,S00746,4.45,11,8,Bollywood,79.38,Night
U00747,C0602,S00747,2.7,6,8,Bollywood,71.9,Night
U00748,C0603,S00748,2.35,5,42,Regional Cinema,52.49,Morning
U00749,C0604,S00749,5.04,5,10,Web Series,80.57,Afternoon
U00750,C0604,S00750,1.38,4,19,Regional Cinema,42.69,Evening
U00751,C0605,S00751,2.07,4,6,Documentary,94.06,Morning
U00752,C0606,S00752,5.33,6,1,Web Series,84.4,Morning
U00753,C0607,S00753,2.58,11,11,Bollywood,78.9,Night
U00754,C0608,S00754,0.83,4,25,Regional Cinema,45.47,Morning
U00755,C0609,S00755,4.89,5,2,Bollywood,70.72,Evening
U00756,C0610,S00756,4.23,5,7,Web Series,93.59,Evening
U00757,C0611,S00757,4.25,5,4,Bollywood,90.0,Afternoon
U00758,C0612,S00758,1.72,5,46,Kids,43.58,Evening
U00759,C0612,S00759,1.0,4,78,Documentary,44.82,Afternoon
U00760,C0613,S00760,5.21,15,5,Documentary,93.16,Evening
U00761,C0613,S00761,1.88,1,25,Sports,53.14,Night
U00762,C0614,S00762,1.87,2,65,News,31.03,Morning
U00763,C0615,S00763,0.39,3,40,Web Series,35.47,Morning
U00764,C0616,S00764,3.7,15,6,Documentary,95.57,Morning
U00765,C0617,S00765,1.67,3,86,Kids,45.22,Evening
U00766,C0617,S00766,1.22,3,67,Kids,28.74,Morning
U00767,C0618,S00767,0.66,3,47,News,23.59,Night
U00768,C0618,S00768,2.75,5,11,Sports,83.45,Morning
U00769,C0619,S00769,4.29,10,2,News,93.36,Afternoon
U00770,C0620,S00770,1.97,1,24,Sports,41.78,Night
U00771,C0620,S00771,0.69,3,83,Bollywood,37.86,Afternoon
U00772,C0621,S00772,2.33,5,13,Sports,84.79,Night
U00773,C0622,S00773,2.15,13,7,Bollywood,79.99,Night
U00774,C0622,S00774,0.92,4,32,Documentary,50.9,Night
U00775,C0623,S00775,1.75,5,29,Kids,43.84,Morning
U00776,C0624,S00776,2.34,2,81,Bollywood,38.46,Evening
U00777,C0625,S00777,1.77,12,4,Kids,57.6,Afternoon
U00778,C0625,S00778,2.1,2,60,Sports,31.52,Afternoon
U00779,C0626,S00779,-1.86,12,3,News,87.63,Morning
U00780,C0627,S00780,2.43,2,27,Kids,25.38,Night
U00781,C0627,S00781,1.11,5,33,Bollywood,32.14,Evening
U00782,C0628,S00782,1.67,,8,Regional Cinema,62.05,Morning
U00783,C0629,S00783,2.81,4,6,Regional Cinema,81.76,Morning
U00784,C0630,S00784,4.22,5,2,News,58.12,Night
U00785,C0630,S00785,2.25,2,72,Kids,16.02,Evening
U00786,C0631,S00786,4.93,15,13,Web Series,67.64,Morning
U00787,C0632,S00787,1.82,2,87,Kids,33.68,Evening
U00788,C0633,S00788,4.0,9,5,Sports,60.94,Night
U00789,C0634,S00789,2.36,3,15,News,50.31,Morning
U00790,C0635,S00790,0.93,2,44,Kids,40.1,Morning
U00791,C0636,S00791,1.05,3,30,Bollywood,46.01,Evening
U00792,C0637,S00792,2.65,8,0,Sports,79.84,Morning
U00793,C0638,S00793,3.93,12,9,Documentary,55.23,Morning
U00794,C0639,S00794,-1.81,12,7,Regional Cinema,58.19,Evening
U00795,C0640,S00795,4.85,5,4,Sports,71.58,Night
U00796,C0641,S00796,0.82,4,76,Sports,,Morning
U00797,C0642,S00797,0.65,2,67,Documentary,35.23,Morning
U00798,C0643,S00798,2.26,4,69,Sports,49.56,Evening
U00799,C0644,S00799,5.47,13,10,Bollywood,80.32,Morning
U00800,C0645,S00800,5.32,13,0,Documentary,,Night
U00801,C0645,S00801,2.74,13,11,Documentary,82.81,Night
U00802,C0646,S00802,2.49,2,30,Bollywood,50.23,Morning
U00803,C0646,S00803,0.53,2,38,Kids,47.87,Afternoon
U00804,C0647,S00804,1.8,10,2,Bollywood,72.12,Afternoon
U00805,C0648,S00805,4.23,4,2,Web Series,89.68,Night
U00806,C0649,S00806,4.78,6,4,Web Series,79.74,Afternoon
U00807,C0650,S00807,0.32,1,42,Documentary,23.33,Afternoon
U00808,C0651,S00808,3.55,4,13,Web Series,64.0,Morning
U00809,C0651,S00809,4.54,15,7,Web Series,,Evening
U00810,C0652,S00810,2.71,9,10,Bollywood,63.65,Night
U00811,C0653,S00811,3.39,7,3,Documentary,55.25,Afternoon
U00812,C0654,S00812,0.5,4,27,Documentary,22.53,Evening
U00813,C0655,S00813,1.54,2,59,Bollywood,33.46,Morning
U00814,C0655,S00814,5.01,10,11,News,79.28,Night
U00815,C0656,S00815,2.09,4,26,Regional Cinema,53.18,Morning
U00816,C0657,S00816,0.92,4,15,Regional Cinema,19.71,Morning
U00817,C0658,S00817,2.06,2,16,Bollywood,41.41,Morning
U00818,C0659,S00818,1.16,5,39,Regional Cinema,36.15,Afternoon
U00819,C0659,S00819,2.33,5,77,Web Series,46.53,Morning
U00820,C0660,S00820,4.41,15,11,Kids,61.88,Night
U00821,C0661,S00821,1.73,15,9,Web Series,63.97,Evening
U00822,C0661,S00822,1.83,4,15,Sports,38.82,Afternoon
U00823,C0662,S00823,1.75,11,11,Sports,84.06,Morning
U00824,C0662,S00824,1.89,2,74,Sports,50.51,Morning
U00825,C0663,S00825,2.11,2,87,Sports,16.87,Night
U00826,C0663,S00826,1.03,2,19,Regional Cinema,15.83,Morning
U00827,C0664,S00827,1.41,1,44,Web Series,24.85,Night
U00828,C0665,S00828,1.52,5,11,Kids,63.68,Afternoon
U00829,C0665,S00829,3.06,5,9,Documentary,87.04,Night
U00830,C0666,S00830,3.39,13,6,Sports,73.99,Morning
U00831,C0667,S00831,0.62,1,88,Bollywood,24.72,Morning
