payment_id,customer_id,subscription_id,transaction_id,payment_date,amount_inr,payment_status,payment_method,failed_attempts
PAY000346,C0045,S00057,TXN0000346,2024-10-17,799,Success,Credit Card,0
PAY000347,C0046,S00058,TXN0000347,2023-03-06,299,Success,Credit Card,0
PAY000348,C0046,S00058,TXN0000348,2023-04-05,299,Success,Credit Card,0
PAY000349,C0046,S00058,TXN0000349,2023-05-05,299,Success,Net Banking,0
PAY000350,C0046,S00058,TXN0000350,2023-06-04,299,Success,Net Banking,0
PAY000351,C0046,S00058,TXN0000351,2023-07-04,299,Success,UPI,0
PAY000352,C0046,S00058,TXN0000352,2023-08-03,299,Success,,0
PAY000353,C0046,S00058,TXN0000353,2023-09-02,299,Success,Credit Card,0
PAY000354,C0046,S00058,TXN0000354,2023-10-02,299,Failed,Debit Card,1
PAY000355,C0046,S00058,TXN0000355,01/11/2023,299,Success,Debit Card,0
PAY000356,C0046,S00058,TXN0000356,2023-12-01,299,Success,Credit Card,0
PAY000357,C0046,S00058,TXN0000357,2023-12-31,299,Success,Jio Money,0
PAY000358,C0046,S00058,TXN0000358,2024-01-30,299,Success,Debit Card,0
PAY000359,C0046,S00058,TXN0000359,2024-02-29,299,Failed,UPI,2
PAY000360,C0047,S00059,TXN0000360,2023-02-04,149,Success,UPI,0
PAY000361,C0047,S00059,TXN0000361,2023-03-06,149,Success,Credit Card,0
PAY000362,C0047,S00059,TXN0000362,2023-04-05,149,Pending,Credit Card,1
PAY000363,C0047,S00059,TXN0000363,2023-05-05,149,Success,UPI,0
PAY000364,C0047,S00059,TXN0000364,2023-06-04,199,Success,Credit Card,0
PAY000365,C0047,S00059,TXN0000365,2023-07-04,149,Success,Debit Card,0
PAY000366,C0047,S00059,TXN0000366,2023-08-03,149,Success,Debit Card,0
PAY000367,C0047,S00059,TXN0000367,2023-09-02,149,Success,Net Banking,0
PAY000368,C0047,S00059,TXN0000368,2023-10-02,149,Success,Credit Card,0
PAY000369,C0047,S00059,TXN0000369,2023-11-01,149,Success,Debit Card,0
PAY000370,C0047,S00059,TXN0000370,2023-12-01,149,Pending,Net Banking,0
PAY000371,C0047,S00059,TXN0000371,2023-12-31,149,Failed,Net Banking,3
PAY000372,C0047,S00059,TXN0000372,2024-01-30,149,Pending,Credit Card,0
PAY000373,C0047,S00059,TXN0000373,2024-02-29,149,Success,UPI,0
PAY000374,C0047,S00059,TXN0000374,2024-03-30,149,Failed,UPI,1
PAY000375,C0047,S00059,TXN0000375,2024-04-29,149,Success,UPI,0
PAY000376,C0048,S00060,TXN0000376,2023-08-03,299,Failed,UPI,1
PAY000377,C0048,S00060,TXN0000377,2023-09-02,299,Success,UPI,0
PAY000378,C0048,S00060,TXN0000378,2023-10-02,299,Success,Debit Card,0
PAY000379,C0048,S00060,TXN0000379,2023-11-01,299,Success,Credit Card,0
PAY000380,C0048,S00060,TXN0000380,2023-12-01,299,Success,UPI,0
PAY000381,C0048,S00060,TXN0000381,2023-12-31,299,Success,Jio Money,0
PAY000382,C0048,S00060,TXN0000382,2024-01-30,299,Pending,UPI,0
PAY000383,C0048,S00060,TXN0000383,2024-02-29,299,Failed,UPI,2
PAY000384,C0048,S00060,TXN0000384,2024-03-30,299,Failed,UPI,2
PAY000385,C0048,S00061,TXN0000385,2024-05-20,499,Success,Credit Card,0
PAY000386,C0049,S00062,TXN0000386,2023-10-07,799,Success,Paytm,0
PAY000387,C0049,S00062,TXN0000387,2023-11-06,799,Failed,Debit Card,2
PAY000388,C0049,S00062,TXN0000388,2023-12-06,799,Success,UPI,0
PAY000389,C0049,S00062,TXN0000389,2024-01-05,899,Success,Debit Card,0
PAY000390,C0049,S00062,TXN0000390,2024-02-04,799,Success,Debit Card,0
PAY000391,C0049,S00062,TXN0000391,2024-03-05,799,Success,UPI,0
PAY000392,C0049,S00062,TXN0000392,2024-04-04,799,Success,Net Banking,0
PAY000393,C0049,S00062,TXN0000393,04/05/2024,799,Success,Credit Card,0
PAY000394,C0049,S00062,TXN0000394,2024-06-03,799,Success,UPI,0
PAY000395,C0049,S00062,TXN0000395,2024-07-03,799,Success,Debit Card,0
PAY000396,C0049,S00062,TXN0000396,2024-08-02,799,Failed,UPI,3
PAY000397,C0049,S00062,TXN0000397,2024-09-01,799,Success,Credit Card,0
PAY000398,C0049,S00063,TXN0000398,2024-10-06,299,Failed,UPI,3
PAY000399,C0049,S00063,TXN0000399,2024-11-05,399,Failed,UPI,1
PAY000400,C0050,S00064,TXN0000400,2024-04-04,799,Success,Debit Card,0
PAY000401,C0050,S00064,TXN0000401,2024-05-04,799,Success,Credit Card,0
PAY000402,C0050,S00064,TXN0000402,03/06/2024,799,Success,Debit Card,0
PAY000403,C0050,S00064,TXN0000403,2024-07-03,799,Failed,Jio Money,1
PAY000404,C0050,S00064,TXN0000404,2024-08-02,799,Success,UPI,0
PAY000405,C0050,S00064,TXN0000405,2024-09-01,799,Success,UPI,0
PAY000406,C0050,S00065,TXN0000406,2024-10-13,399,Success,UPI,0
PAY000407,C0051,S00066,TXN0000407,2024-02-18,299,Success,Debit Card,0
PAY000408,C0051,S00066,TXN0000408,2024-03-19,299,Success,Net Banking,0
PAY000409,C0051,S00066,TXN0000409,2024-04-18,299,Success,UPI,0
PAY000410,C0051,S00066,TXN0000410,2024-05-18,299,Success,Jio Money,0
PAY000411,C0051,S00066,TXN0000411,2024-06-17,299,Failed,UPI,2
PAY000412,C0051,S00066,TXN0000412,2024-07-17,299,Failed,Jio Money,1
PAY000413,C0051,S00067,TXN0000413,2024-08-27,149,Success,Jio Money,0
PAY000414,C0051,S00067,TXN0000414,2024-09-26,149,Success,Credit Card,0
PAY000415,C0051,S00067,TXN0000415,2024-10-26,149,Success,Debit Card,0
PAY000416,C0051,S00067,TXN0000416,2024-11-25,149,Success,Paytm,0
PAY000417,C0052,S00068,TXN0000417,2024-01-04,149,Success,Credit Card,0
PAY000418,C0052,S00068,TXN0000418,2024-02-03,149,Pending,Net Banking,1
PAY000419,C0052,S00068,TXN0000419,2024-03-04,149,Failed,UPI,1
PAY000420,C0053,S00069,TXN0000420,2024-10-01,149,Success,UPI,0
PAY000421,C0053,S00070,TXN0000421,2024-11-15,799,Success,Paytm,0
PAY000422,C0054,S00071,TXN0000422,2023-12-08,149,Success,Jio Money,0
PAY000423,C0054,S00071,TXN0000423,2024-01-07,149,Success,Debit Card,0
PAY000424,C0054,S00071,TXN0000424,06/02/2024,149,Success,Credit Card,0
PAY000425,C0054,S00071,TXN0000425,2024-03-07,149,Success,UPI,0
PAY000426,C0054,S00071,TXN0000426,2024-04-06,149,Failed,Net Banking,2
PAY000427,C0054,S00071,TXN0000427,2024-05-06,149,Success,Credit Card,0
PAY000428,C0055,S00072,TXN0000428,16/11/2023,149,Success,Debit Card,0
PAY000429,C0055,S00072,TXN0000429,16/12/2023,149,Failed,Net Banking,2
PAY000430,C0055,S00072,TXN0000430,2024-01-15,149,Failed,Credit Card,2
PAY000431,C0055,S00072,TXN0000431,2024-02-14,149,Success,Debit Card,0
PAY000432,C0055,S00072,TXN0000432,2024-03-15,149,Failed,Debit Card,2
PAY000433,C0055,S00072,TXN0000433,2024-04-14,149,Success,Credit Card,0
PAY000434,C0055,S00072,TXN0000434,2024-05-14,149,Success,UPI,0
PAY000435,C0055,S00072,TXN0000435,2024-06-13,149,Success,UPI,0
PAY000436,C0055,S00072,TXN0000436,2024-07-13,149,Success,UPI,0
PAY000437,C0055,S00072,TXN0000437,2024-08-12,149,Failed,Debit Card,3
PAY000438,C0055,S00072,TXN0000438,2024-09-11,149,Failed,Credit Card,1
PAY000439,C0056,S00073,TXN0000439,2023-01-28,499,Success,Credit Card,0
PAY000440,C0056,S00073,TXN0000440,2023-02-27,499,Success,Credit Card,0
PAY000441,C0056,S00073,TXN0000441,2023-03-29,499,Failed,Net Banking,1
PAY000442,C0056,S00073,TXN0000442,2023-04-28,499,Success,UPI,0
PAY000443,C0057,S00074,TXN0000443,2023-12-19,149,Success,Debit Card,0
PAY000444,C0058,S00075,TXN0000444,2024-08-08,799,Pending,UPI,1
PAY000445,C0059,S00076,TXN0000445,2024-10-01,499,Success,Paytm,0
PAY000446,C0059,S00076,TXN0000446,2024-10-31,399,Success,UPI,0
PAY000447,C0059,S00076,TXN0000447,2024-11-30,499,Success,Credit Card,0
PAY000448,C0060,S00077,TXN0000448,2023-06-15,149,Success,Credit Card,0
PAY000449,C0060,S00077,TXN0000449,2023-07-15,149,Success,Debit Card,0
PAY000450,C0060,S00077,TXN0000450,2023-08-14,149,Failed,Debit Card,1
PAY000451,C0060,S00077,TXN0000451,2023-09-13,149,Success,Debit Card,0
PAY000452,C0061,S00078,TXN0000452,2024-02-12,299,Failed,UPI,2
PAY000453,C0061,S00078,TXN0000453,2024-03-13,299,Success,Debit Card,0
PAY000454,C0061,S00078,TXN0000454,2024-04-12,299,Success,Jio Money,0
PAY000455,C0061,S00078,TXN0000455,2024-05-12,299,Success,Credit Card,0
PAY000456,C0062,S00079,TXN0000456,2023-03-29,499,Success,Credit Card,0
PAY000457,C0062,S00079,TXN0000457,2023-04-28,499,Success,UPI,0
PAY000458,C0062,S00079,TXN0000458,2023-05-28,499,Success,Paytm,0
PAY000459,C0062,S00079,TXN0000459,2023-06-27,499,Success,Debit Card,0
PAY000460,C0062,S00079,TXN0000460,2023-07-27,499,Success,Debit Card,0
PAY000461,C0062,S00079,TXN0000461,2023-08-26,499,Success,Credit Card,0
PAY000462,C0062,S00079,TXN0000462,2023-09-25,599,Success,Paytm,0
PAY000463,C0063,S00080,TXN0000463,2023-07-19,149,Success,UPI,0
PAY000464,C0063,S00080,TXN0000464,2023-08-18,149,Success,Debit Card,0
PAY000465,C0063,S00080,TXN0000465,2023-09-17,149,Success,Credit Card,0
PAY000466,C0063,S00080,TXN0000466,2023-10-17,149,Success,Debit Card,0
PAY000467,C0063,S00080,TXN0000467,2023-11-16,149,Success,UPI,0
PAY000468,C0063,S00080,TXN0000468,2023-12-16,149,Success,UPI,0
PAY000469,C0063,S00080,TXN0000469,2024-01-15,149,Success,UPI,0
PAY000470,C0063,S00080,TXN0000470,2024-02-14,149,Success,UPI,0
PAY000471,C0063,S00080,TXN0000471,15/03/2024,149,Success,Net Banking,0
PAY000472,C0063,S00080,TXN0000472,2024-04-14,149,Success,Paytm,0
PAY000473,C0063,S00080,TXN0000473,2024-05-14,149,Success,UPI,0
PAY000474,C0063,S00080,TXN0000474,13/06/2024,149,Failed,Paytm,3
PAY000475,C0063,S00080,TXN0000475,2024-07-13,149,Success,Debit Card,0
PAY000476,C0063,S00080,TXN0000476,2024-08-12,149,Success,Credit Card,0
PAY000477,C0063,S00080,TXN0000477,2024-09-11,149,Success,Net Banking,0
PAY000478,C0064,S00081,TXN0000478,2023-06-07,299,Success,UPI,0
PAY000479,C0064,S00081,TXN0000479,2023-07-07,299,Success,Credit Card,0
PAY000480,C0064,S00081,TXN0000480,2023-08-06,299,Success,UPI,0
PAY000481,C0064,S00081,TXN0000481,2023-09-05,299,Success,UPI,0
PAY000482,C0064,S00081,TXN0000482,2023-10-05,299,Success,Credit Card,0
PAY000483,C0064,S00081,TXN0000483,2023-11-04,299,Success,Net Banking,0
PAY000484,C0064,S00081,TXN0000484,2023-12-04,249,Pending,UPI,1
PAY000485,C0064,S00081,TXN0000485,2024-01-03,299,Failed,Jio Money,3
PAY000486,C0064,S00081,TXN0000486,2024-02-02,299,Success,UPI,0
PAY000487,C0065,S00082,TXN0000487,2023-05-28,799,Success,Jio Money,0
PAY000488,C0065,S00082,TXN0000488,2023-06-27,799,Success,Net Banking,0
PAY000489,C0065,S00082,TXN0000489,2023-07-27,799,Success,Jio Money,0
PAY000490,C0065,S00082,TXN0000490,26/08/2023,799,Success,Credit Card,0
PAY000491,C0065,S00082,TXN0000491,2023-09-25,799,Success,Debit Card,0
PAY000492,C0065,S00082,TXN0000492,2023-10-25,799,Success,UPI,0
PAY000493,C0065,S00082,TXN0000493,2023-11-24,799,Success,UPI,0
PAY000494,C0065,S00082,TXN0000494,2023-12-24,799,Success,UPI,0
PAY000495,C0065,S00082,TXN0000495,2024-01-23,799,Success,Credit Card,0
PAY000496,C0065,S00082,TXN0000496,2024-02-22,799,Success,Jio Money,0
PAY000497,C0065,S00082,TXN0000497,2024-03-23,799,Success,Jio Money,0
PAY000498,C0065,S00082,TXN0000498,2024-04-22,799,Success,Credit Card,0
PAY000499,C0065,S00082,TXN0000499,2024-05-22,799,Success,Credit Card,0
PAY000500,C0065,S00082,TXN0000500,2024-06-21,799,Pending,Jio Money,1
PAY000501,C0065,S00082,TXN0000501,2024-07-21,799,Pending,Jio Money,1
PAY000502,C0065,S00082,TXN0000502,2024-08-20,799,Success,Net Banking,0
PAY000503,C0065,S00082,TXN0000503,2024-09-19,799,Success,Jio Money,0
PAY000504,C0065,S00082,TXN0000504,2024-10-19,799,Success,Debit Card,0
PAY000505,C0066,S00083,TXN0000505,2024-07-03,299,Success,UPI,0
PAY000506,C0066,S00083,TXN0000506,2024-08-02,299,Failed,Credit Card,2
PAY000507,C0066,S00084,TXN0000507,2024-09-15,799,Success,Net Banking,0
PAY000508,C0067,S00085,TXN0000508,2024-02-07,499,Success,Credit Card,0
PAY000509,C0067,S00085,TXN0000509,2024-03-08,499,Success,UPI,0
PAY000510,C0067,S00085,TXN0000510,2024-04-07,499,Success,UPI,0
PAY000511,C0067,S00085,TXN0000511,2024-05-07,499,Failed,Jio Money,2
PAY000512,C0067,S00086,TXN0000512,2024-06-14,299,Success,UPI,0
PAY000513,C0067,S00086,TXN0000513,2024-07-14,299,Failed,UPI,3
PAY000514,C0068,S00087,TXN0000514,2023-02-09,799,Success,Credit Card,0
PAY000515,C0068,S00087,TXN0000515,2023-03-11,849,Success,UPI,0
PAY000516,C0068,S00087,TXN0000516,2023-04-10,799,Success,UPI,0
PAY000517,C0068,S00087,TXN0000517,2023-05-10,799,Success,Credit Card,0
PAY000518,C0068,S00087,TXN0000518,2023-06-09,799,Failed,Net Banking,2
PAY000519,C0068,S00087,TXN0000519,2023-07-09,799,Success,UPI,0
PAY000520,C0068,S00087,TXN0000520,2023-08-08,799,Success,Debit Card,0
PAY000521,C0068,S00087,TXN0000521,2023-09-07,799,Success,Debit Card,0
PAY000522,C0068,S00087,TXN0000522,2023-10-07,799,Success,UPI,0
PAY000523,C0068,S00087,TXN0000523,2023-11-06,799,Success,UPI,0
PAY000524,C0068,S00087,TXN0000524,2023-12-06,799,Success,Jio Money,0
PAY000525,C0068,S00087,TXN0000525,2024-01-05,799,Success,UPI,0
PAY000526,C0068,S00087,TXN0000526,2024-02-04,799,Success,Credit Card,0
PAY000527,C0068,S00087,TXN0000527,2024-03-05,799,Success,Net Banking,0
PAY000528,C0068,S00087,TXN0000528,2024-04-04,799,Success,UPI,0
PAY000529,C0068,S00087,TXN0000529,2024-05-04,799,Success,,0
PAY000530,C0068,S00087,TXN0000530,03/06/2024,799,Success,Jio Money,0
PAY000531,C0068,S00087,TXN0000531,2024-07-03,799,Success,UPI,0
PAY000532,C0068,S00087,TXN0000532,2024-08-02,799,Success,Debit Card,0
PAY000533,C0068,S00087,TXN0000533,2024-09-01,799,Success,Net Banking,0
PAY000534,C0068,S00087,TXN0000534,2024-10-01,799,Success,UPI,0
PAY000535,C0068,S00087,TXN0000535,31/10/2024,799,Success,Jio Money,0
PAY000536,C0069,S00088,TXN0000536,2023-12-24,299,Success,Credit Card,0
PAY000537,C0069,S00088,TXN0000537,2024-01-23,299,Success,Credit Card,0
PAY000538,C0069,S00088,TXN0000538,2024-02-22,299,Success,Debit Card,0
PAY000539,C0069,S00088,TXN0000539,2024-03-23,299,Success,Credit Card,0
PAY000540,C0069,S00088,TXN0000540,2024-04-22,299,Success,Debit Card,0
PAY000541,C0069,S00089,TXN0000541,2024-05-29,149,Success,Debit Card,0
PAY000542,C0069,S00089,TXN0000542,2024-06-28,149,Success,Credit Card,0
PAY000543,C0069,S00089,TXN0000543,2024-07-28,149,Failed,UPI,1
PAY000544,C0069,S00089,TXN0000544,2024-08-27,149,Failed,UPI,3
PAY000545,C0070,S00090,TXN0000545,2024-04-04,299,Success,UPI,0
PAY000546,C0070,S00090,TXN0000546,2024-05-04,299,Success,,0
PAY000547,C0070,S00090,TXN0000547,2024-06-03,299,Failed,UPI,1
PAY000548,C0071,S00091,TXN0000548,2024-01-16,799,Success,Credit Card,0
PAY000549,C0071,S00092,TXN0000549,2024-02-26,299,Success,UPI,0
PAY000550,C0071,S00092,TXN0000550,2024-03-27,299,Success,UPI,0
PAY000551,C0071,S00092,TXN0000551,26/04/2024,299,Success,Debit Card,0
PAY000552,C0072,S00093,TXN0000552,2024-04-01,799,Success,Debit Card,0
PAY000553,C0072,S00093,TXN0000553,2024-05-01,799,Success,Jio Money,0
PAY000554,C0072,S00093,TXN0000554,2024-05-31,799,Success,UPI,0
PAY000555,C0072,S00093,TXN0000555,2024-06-30,799,Success,Debit Card,0
PAY000556,C0073,S00094,TXN0000556,2023-06-02,299,Success,UPI,0
PAY000557,C0073,S00094,TXN0000557,2023-07-02,299,Success,UPI,0
PAY000558,C0073,S00094,TXN0000558,2023-08-01,299,Success,UPI,0
PAY000559,C0073,S00094,TXN0000559,2023-08-31,299,Success,UPI,0
PAY000560,C0073,S00094,TXN0000560,2023-09-30,299,Success,UPI,0
PAY000561,C0073,S00094,TXN0000561,2023-10-30,299,Success,Debit Card,0
PAY000562,C0073,S00094,TXN0000562,2023-11-29,299,Success,UPI,0
PAY000563,C0073,S00094,TXN0000563,2023-12-29,299,Pending,Jio Money,0
PAY000564,C0073,S00094,TXN0000564,2024-01-28,299,Success,UPI,0
PAY000565,C0074,S00095,TXN0000565,2024-07-23,299,Success,Debit Card,0
PAY000566,C0074,S00095,TXN0000566,2024-08-22,299,Success,Debit Card,0
PAY000567,C0074,S00095,TXN0000567,2024-09-21,299,Success,Net Banking,0
PAY000568,C0074,S00095,TXN0000568,2024-10-21,299,Success,Debit Card,0
PAY000569,C0075,S00096,TXN0000569,2024-05-30,499,Failed,UPI,1
PAY000570,C0075,S00096,TXN0000570,2024-06-29,499,Failed,UPI,1
PAY000571,C0076,S00097,TXN0000571,2024-10-19,499,Success,Net Banking,0
PAY000572,C0077,S00098,TXN0000572,2024-04-15,499,Success,Net Banking,0
PAY000573,C0077,S00098,TXN0000573,2024-05-15,499,Success,UPI,0
PAY000574,C0077,S00098,TXN0000574,2024-06-14,499,Success,Net Banking,0
PAY000575,C0077,S00098,TXN0000575,2024-07-14,499,Success,UPI,0
PAY000576,C0077,S00098,TXN0000576,2024-08-13,499,Success,UPI,0
PAY000577,C0077,S00098,TXN0000577,2024-09-12,648,Success,UPI,0
PAY000578,C0078,S00099,TXN0000578,2023-08-10,149,Success,UPI,0
PAY000579,C0079,S00100,TXN0000579,2024-06-03,799,Success,Jio Money,0
PAY000580,C0079,S00100,TXN0000580,2024-07-03,799,Success,Debit Card,0
PAY000581,C0079,S00100,TXN0000581,2024-08-02,799,Success,Paytm,0
PAY000582,C0079,S00100,TXN0000582,2024-09-01,749,Success,Credit Card,0
PAY000583,C0079,S00100,TXN0000583,2024-10-01,799,Success,UPI,0
PAY000584,C0080,S00101,TXN0000584,2024-04-14,299,Success,Paytm,0
PAY000585,C0080,S00101,TXN0000585,2024-05-14,299,Success,Paytm,0
PAY000586,C0080,S00101,TXN0000586,2024-06-13,299,Success,UPI,0
PAY000587,C0080,S00101,TXN0000587,2024-07-13,299,Success,UPI,0
PAY000588,C0080,S00101,TXN0000588,2024-08-12,299,Success,UPI,0
PAY000589,C0080,S00101,TXN0000589,2024-09-11,299,Failed,Credit Card,3
PAY000590,C0080,S00101,TXN0000590,2024-10-11,299,Success,Paytm,0
PAY000591,C0081,S00102,TXN0000591,2024-08-28,299,Success,Debit Card,0
PAY000592,C0081,S00102,TXN0000592,2024-09-27,349,Failed,Debit Card,2
PAY000593,C0081,S00103,TXN0000593,2024-11-09,149,Failed,UPI,2
PAY000594,C0082,S00104,TXN0000594,2024-02-26,499,Success,Credit Card,0
PAY000595,C0082,S00104,TXN0000595,2024-03-27,499,Success,UPI,0
PAY000596,C0082,S00104,TXN0000596,2024-04-26,499,Success,Credit Card,0
PAY000597,C0082,S00104,TXN0000597,2024-05-26,499,Success,UPI,0
PAY000598,C0082,S00104,TXN0000598,25/06/2024,499,Success,Credit Card,0
PAY000599,C0082,S00104,TXN0000599,2024-07-25,499,Success,Debit Card,0
PAY000600,C0082,S00104,TXN0000600,2024-08-24,499,Failed,Credit Card,3
PAY000601,C0082,S00104,TXN0000601,2024-09-23,499,Success,Debit Card,0
PAY000602,C0083,S00105,TXN0000602,2023-11-03,499,Failed,Debit Card,2
PAY000603,C0083,S00105,TXN0000603,2023-12-03,499,Failed,UPI,3
PAY000604,C0083,S00105,TXN0000604,2024-01-02,499,Success,UPI,0
PAY000605,C0084,S00106,TXN0000605,2023-09-25,299,Success,UPI,0
PAY000606,C0085,S00107,TXN0000606,2024-02-26,149,Success,Debit Card,0
PAY000607,C0085,S00107,TXN0000607,2024-03-27,149,Success,Credit Card,0
PAY000608,C0085,S00107,TXN0000608,26/04/2024,149,Success,Net Banking,0
PAY000609,C0086,S00108,TXN0000609,2023-02-09,799,Failed,UPI,1
PAY000610,C0086,S00108,TXN0000610,2023-03-11,799,Success,Credit Card,0
PAY000611,C0086,S00108,TXN0000611,2023-04-10,699,Success,UPI,0
PAY000612,C0087,S00109,TXN0000612,2024-09-21,299,Success,Net Banking,0
PAY000613,C0087,S00109,TXN0000613,2024-10-21,299,Failed,UPI,1
PAY000614,C0087,S00109,TXN0000614,2024-11-20,299,Success,Paytm,0
PAY000615,C0088,S00110,TXN0000615,05/12/2023,499,Success,UPI,0
PAY000616,C0088,S00110,TXN0000616,2024-01-04,499,Success,Credit Card,0
PAY000617,C0088,S00110,TXN0000617,2024-02-03,499,Success,UPI,0
PAY000618,C0088,S00110,TXN0000618,2024-03-04,499,Failed,UPI,3
PAY000619,C0088,S00110,TXN0000619,2024-04-03,499,Success,Credit Card,0
PAY000620,C0088,S00110,TXN0000620,2024-05-03,499,Success,UPI,0
PAY000621,C0088,S00110,TXN0000621,2024-06-02,499,Success,Jio Money,0
PAY000622,C0088,S00110,TXN0000622,2024-07-02,499,Success,Credit Card,0
PAY000623,C0088,S00110,TXN0000623,2024-08-01,499,Success,UPI,0
PAY000624,C0088,S00110,TXN0000624,2024-08-31,499,Success,UPI,0
PAY000625,C0088,S00110,TXN0000625,2024-09-30,499,Success,UPI,0
PAY000626,C0088,S00110,TXN0000626,2024-10-30,499,Failed,UPI,1
PAY000627,C0088,S00110,TXN0000627,2024-11-29,499,Success,Credit Card,0
PAY000628,C0089,S00111,TXN0000628,2024-03-05,499,Success,Debit Card,0
PAY000629,C0089,S00111,TXN0000629,2024-04-04,499,Success,Credit Card,0
PAY000630,C0089,S00111,TXN0000630,2024-05-04,499,Success,Net Banking,0
PAY000631,C0089,S00111,TXN0000631,2024-06-03,499,Success,Debit Card,0
PAY000632,C0089,S00111,TXN0000632,2024-07-03,499,Failed,UPI,1
PAY000633,C0089,S00111,TXN0000633,2024-08-02,499,Success,Credit Card,0
PAY000634,C0089,S00112,TXN0000634,2024-09-12,499,Success,Debit Card,0
PAY000635,C0089,S00112,TXN0000635,2024-10-12,499,Success,Debit Card,0
PAY000636,C0089,S00112,TXN0000636,2024-11-11,499,Success,Jio Money,0
PAY000637,C0090,S00113,TXN0000637,2023-08-02,499,Success,UPI,0
PAY000638,C0090,S00113,TXN0000638,2023-09-01,499,Success,Net Banking,0
PAY000639,C0090,S00113,TXN0000639,2023-10-01,499,Success,Credit Card,0
PAY000640,C0090,S00113,TXN0000640,2023-10-31,499,Success,UPI,0
PAY000641,C0090,S00113,TXN0000641,2023-11-30,599,Success,Net Banking,0
PAY000642,C0090,S00113,TXN0000642,2023-12-30,399,Success,Jio Money,0
PAY000643,C0091,S00114,TXN0000643,2023-03-06,499,Success,Net Banking,0
PAY000644,C0091,S00114,TXN0000644,2023-04-05,499,Success,Credit Card,0
PAY000645,C0091,S00114,TXN0000645,2023-05-05,499,Success,Credit Card,0
PAY000646,C0091,S00114,TXN0000646,2023-06-04,499,Success,Jio Money,0
PAY000647,C0091,S00114,TXN0000647,2023-07-04,499,Success,Credit Card,0
PAY000648,C0091,S00114,TXN0000648,2023-08-03,499,Success,UPI,0
PAY000649,C0091,S00114,TXN0000649,2023-09-02,499,Success,Jio Money,0
PAY000650,C0091,S00114,TXN0000650,02/10/2023,499,Success,Net Banking,0
PAY000651,C0091,S00114,TXN0000651,2023-11-01,499,Success,Credit Card,0
PAY000652,C0091,S00114,TXN0000652,2023-12-01,499,Success,Credit Card,0
PAY000653,C0091,S00114,TXN0000653,2023-12-31,549,Success,Debit Card,0
PAY000654,C0091,S00114,TXN0000654,2024-01-30,499,Success,Net Banking,0
PAY000655,C0091,S00114,TXN0000655,2024-02-29,499,Success,Credit Card,0
PAY000656,C0091,S00114,TXN0000656,30/03/2024,499,Success,Debit Card,0
PAY000657,C0091,S00114,TXN0000657,2024-04-29,499,Success,Jio Money,0
PAY000658,C0091,S00115,TXN0000658,2024-06-03,299,Pending,Debit Card,0
PAY000659,C0091,S00115,TXN0000659,2024-07-03,299,Success,UPI,0
PAY000660,C0091,S00115,TXN0000660,2024-08-02,299,Success,UPI,0
